"tabela","id_mandato","sg_uf","ano_eleicao","cargo","nome","forma","url_1","tipo_1","url_2","tipo_2","tipo_declarado","tem_oficial","tem_noticia_oficial","so_imprensa_ou_referencia","melhor_tipo"
"eventos_governos_fonte_oficial.csv","M2002_RR_4_17_229","RR","2002","VICE-GOVERNADOR","SALOMÃO AFONSO DE SOUZA CRUZ","cassacao","https://www.imprensaoficial.rr.gov.br/app/_edicoes/2004/11/doe-20041110.pdf","oficial","https://www.folhabv.com.br/cotidiano/morre-ex-vice-governador-de-roraima-erci-de-moraes/","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2006_RR_4_45_10101","RR","2006","VICE-GOVERNADOR","JOSE DE ANCHIETA JUNIOR","assumiu_titular","https://www.psdb.org.br/acompanhe/noticias/anchieta-junior-toma-posse-como-governador-de-roraima/","imprensa","https://www.imprensaoficial.rr.gov.br/app/_edicoes/2007/12/doe-20071211.pdf","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2010_RR_4_45_230000000058","RR","2010","VICE-GOVERNADOR","FRANCISCO DE ASSIS RODRIGUES","assumiu_titular","https://g1.globo.com/rr/roraima/noticia/2014/04/chico-rodrigues-toma-posse-e-fala-em-mudancas-de-secretariado-em-rr.html","imprensa","https://www.imprensaoficial.rr.gov.br/app/_edicoes/2014/04/doe-20140407.pdf","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2014_RR_4_11_230000000005","RR","2014","VICE-GOVERNADOR","PAULO CESAR JUSTO QUARTIERO","renuncia","https://www.imprensaoficial.rr.gov.br/app/_edicoes/2018/01/doe-20180126.pdf","oficial","https://g1.globo.com/rr/roraima/noticia/vice-governador-de-rr-renuncia-ao-cargo-e-cita-incompatibilidade-com-gestao-da-governadora.ghtml","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2022_RR_4_11_230001604254","RR","2022","VICE-GOVERNADOR","EDILSON DAMIÃO LIMA","assumiu_titular","https://web.archive.org/web/20260420070659/https://portal.rr.gov.br/antonio-denarium-encerra-ciclo-com-balanco-de-gestao-e-transmite-cargo-de-governador-a-edilson-damiao/","oficial","https://g1.globo.com/politica/eleicoes/2026/noticia/2026/03/27/edilson-damiao-toma-posse-como-governador-de-roraima-apos-renuncia-de-denarium.ghtml","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2018_RS_3_45_210000622367","RS","2018","GOVERNADOR","EDUARDO FIGUEIREDO CAVALHEIRO LEITE","renuncia","https://www.palaciopiratini.rs.gov.br/ranolfo-vieira","oficial","https://agenciabrasil.ebc.com.br/politica/noticia/2022-03/governador-do-rs-oficializa-renuncia","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2018_RS_4_45_210000622362","RS","2018","VICE-GOVERNADOR","RANOLFO VIEIRA JUNIOR","assumiu_titular","https://agenciabrasil.ebc.com.br/politica/noticia/2022-03/governador-do-rs-oficializa-renuncia","imprensa","https://www.brasildefato.com.br/2022/04/01/eduardo-leite-renuncia-e-vice-assume-como-governador-do-rio-grande-do-sul/","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2002_SC_3_15_187","SC","2002","GOVERNADOR","LUIZ HENRIQUE DA SILVEIRA","renuncia","https://web.archive.org/web/20220102133340/https://www.scm.sc.gov.br/scm/cool_timeline/eduardo-pinho-moreira-2006-2007/","oficial","https://memoriapolitica.alesc.sc.gov.br/biografia/1158-Eduardo_Pinho_Moreira","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2006_SC_3_15_10022","SC","2006","GOVERNADOR","LUIZ HENRIQUE DA SILVEIRA","renuncia","https://web.archive.org/web/20181130114354/http://www.scm.sc.gov.br:80/scm/cool_timeline/luiz-henrique-da-silveira/","oficial","https://memoriapolitica.alesc.sc.gov.br/biografia/638-Luiz_Henrique_da_Silveira","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2014_SC_3_55_240000000207","SC","2014","GOVERNADOR","JOÃO RAIMUNDO COLOMBO","renuncia","https://agenciaal.alesc.sc.gov.br/index.php/noticia_single/eduardo-pinho-moreira-toma-posse-como-governador-titular-em-solenidade-na-a","noticia_oficial","https://g1.globo.com/sc/santa-catarina/noticia/colombo-entrega-carta-de-renuncia-na-alesc-para-disputar-eleicoes.ghtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2002_SC_4_15_189","SC","2002","VICE-GOVERNADOR","EDUARDO PINHO MOREIRA","assumiu_titular","https://web.archive.org/web/20220102133340/https://www.scm.sc.gov.br/scm/cool_timeline/eduardo-pinho-moreira-2006-2007/","oficial","https://memoriapolitica.alesc.sc.gov.br/biografia/1158-Eduardo_Pinho_Moreira","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2006_SC_4_15_10025","SC","2006","VICE-GOVERNADOR","LEONEL ARCANGELO PAVAN","assumiu_titular","https://web.archive.org/web/20220102133611/https://www.scm.sc.gov.br/scm/cool_timeline/leonel-arcangelo-pavan/","oficial","https://memoriapolitica.alesc.sc.gov.br/biografia/960-Leonel_Pavan","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2014_SC_4_55_240000000208","SC","2014","VICE-GOVERNADOR","EDUARDO PINHO MOREIRA","assumiu_titular","https://agenciaal.alesc.sc.gov.br/index.php/noticia_single/eduardo-pinho-moreira-toma-posse-como-governador-titular-em-solenidade-na-a","noticia_oficial","https://g1.globo.com/sc/santa-catarina/noticia/pinho-moreira-toma-posse-como-governador-de-sc.ghtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2010_SE_3_13_260000000173","SE","2010","GOVERNADOR","MARCELO DEDA CHAGAS","falecimento","https://memoria.ebc.com.br/agenciabrasil/noticia/2013-12-02/morre-governador-de-sergipe-marcelo-deda","imprensa","http://g1.globo.com/se/sergipe/noticia/2013/12/morre-o-governador-de-sergipe-marcelo-deda.html","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2014_SE_3_15_260000000077","SE","2014","GOVERNADOR","JACKSON BARRETO DE LIMA","renuncia","https://al.se.leg.br/renuncia-casa-legislativa-recebe-oficio-de-renuncia-do-governador-de-sergipe/","oficial","https://g1.globo.com/se/sergipe/noticia/jackson-barreto-deixa-governo-de-sergipe-para-concorrer-ao-senado.ghtml","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2010_SE_4_13_260000000174","SE","2010","VICE-GOVERNADOR","JACKSON BARRETO DE LIMA","assumiu_titular","http://g1.globo.com/se/sergipe/noticia/2013/12/jackson-barreto-toma-posse-como-governador-em-sergipe.html","imprensa","https://memoria.ebc.com.br/agenciabrasil/noticia/2013-12-02/morre-governador-de-sergipe-marcelo-deda","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2014_SE_4_15_260000000078","SE","2014","VICE-GOVERNADOR","BELIVALDO CHAGAS SILVA","assumiu_titular","https://al.se.leg.br/belivaldo-chagas-toma-posse-como-governador-na-alese/","oficial","https://g1.globo.com/se/sergipe/noticia/jackson-barreto-deixa-governo-de-sergipe-para-concorrer-ao-senado.ghtml","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M1998_SP_3_45_250002503000451","SP","1998","GOVERNADOR","MÁRIO COVAS JUNIOR","falecimento","http://www1.folha.uol.com.br/folha/brasil/ult96u16330.shtml","imprensa","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/mario-covas-junior","referencia_academica",NA,FALSE,FALSE,TRUE,"referencia_academica"
"eventos_governos_fonte_oficial.csv","M2002_SP_3_45_5515","SP","2002","GOVERNADOR","GERALDO JOSÉ RODRIGUES ALCKMIN FILHO","renuncia","https://www.al.sp.gov.br/noticia/?id=265531","noticia_oficial","http://www1.folha.uol.com.br/folha/brasil/ult96u77188.shtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2006_SP_3_45_10106","SP","2006","GOVERNADOR","JOSÉ SERRA","renuncia","https://www1.folha.uol.com.br/poder/2010/04/715682-serra-formaliza-renuncia-ao-governo-de-sao-paulo.shtml","imprensa","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/goldman-alberto","referencia_academica",NA,FALSE,FALSE,TRUE,"referencia_academica"
"eventos_governos_fonte_oficial.csv","M2014_SP_3_45_250000001672","SP","2014","GOVERNADOR","GERALDO JOSÉ RODRIGUES ALCKMIN FILHO","renuncia","https://www1.folha.uol.com.br/poder/2018/04/alckmin-baixa-tom-em-criticas-ao-pt-ao-deixar-governo-franca-cutuca-doria.shtml","imprensa","https://www.camara.leg.br/deputados/141497/biografia","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2018_SP_3_45_250000612596","SP","2018","GOVERNADOR","JOÃO AGRIPINO DA COSTA DORIA JUNIOR","renuncia","https://g1.globo.com/sp/sao-paulo/noticia/2022/04/01/rodrigo-garcia-toma-posse-como-governador-de-sp.ghtml","imprensa","https://www1.folha.uol.com.br/poder/2022/04/rodrigo-antecipa-tom-de-campanha-em-1a-agenda-como-governador-de-sp.shtml","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M1998_SP_4_451_250002504004511","SP","1998","VICE-GOVERNADOR","GERALDO JOSÉ RODRIGUES ALCKMIN FILHO","assumiu_titular","http://www1.folha.uol.com.br/folha/brasil/ult96u16360.shtml","imprensa","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/alckmin-filho-geraldo","referencia_academica",NA,FALSE,FALSE,TRUE,"referencia_academica"
"eventos_governos_fonte_oficial.csv","M2002_SP_4_45_5601","SP","2002","VICE-GOVERNADOR","CLAUDIO SALVADOR LEMBO","assumiu_titular","https://www.al.sp.gov.br/noticia/?id=265531","noticia_oficial","http://www1.folha.uol.com.br/folha/brasil/ult96u77188.shtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2006_SP_4_45_10107","SP","2006","VICE-GOVERNADOR","ALBERTO GOLDMAN","assumiu_titular","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/goldman-alberto","referencia_academica","https://www1.folha.uol.com.br/poder/2010/04/715682-serra-formaliza-renuncia-ao-governo-de-sao-paulo.shtml","imprensa",NA,FALSE,FALSE,TRUE,"referencia_academica"
"eventos_governos_fonte_oficial.csv","M2014_SP_4_45_250000001673","SP","2014","VICE-GOVERNADOR","MÁRCIO LUIZ FRANÇA GOMES","assumiu_titular","https://www1.folha.uol.com.br/poder/2018/04/alckmin-baixa-tom-em-criticas-ao-pt-ao-deixar-governo-franca-cutuca-doria.shtml","imprensa","https://www.camara.leg.br/deputados/141497/biografia","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2018_SP_4_45_250000612597","SP","2018","VICE-GOVERNADOR","RODRIGO GARCIA","assumiu_titular","https://g1.globo.com/sp/sao-paulo/noticia/2022/04/01/rodrigo-garcia-toma-posse-como-governador-de-sp.ghtml","imprensa","https://www1.folha.uol.com.br/poder/2022/04/rodrigo-antecipa-tom-de-campanha-em-1a-agenda-como-governador-de-sp.shtml","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2006_TO_3_15_10254","TO","2006","GOVERNADOR","MARCELO DE CARVALHO MIRANDA","cassacao","https://www1.folha.uol.com.br/fsp/brasil/fc0909200912.htm","imprensa","https://g1.globo.com/to/tocantins/noticia/2019/01/01/tocantins-ja-teve-sete-governadores-mas-apenas-quatro-foram-eleitos-pelo-povo.ghtml","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2010_TO_3_45_270000000075","TO","2010","GOVERNADOR","JOSÉ WILSON SIQUEIRA CAMPOS","renuncia","http://g1.globo.com/to/tocantins/noticia/2014/04/depois-da-renuncia-de-siqueira-deputado-volta-ser-governador.html","imprensa","https://doe.to.gov.br/diario/2508/download","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2014_TO_3_15_270000000009","TO","2014","GOVERNADOR","MARCELO DE CARVALHO MIRANDA","cassacao","https://noticias.stf.jus.br/postsnoticias/ministro-nega-pedidos-para-suspender-decisao-do-tse-que-cassou-governador-e-vice-do-tocantins/","noticia_oficial","https://g1.globo.com/to/tocantins/noticia/carlesse-assume-governo-e-afirma-que-vai-recontratar-secretarios-escolhidos-em-marco.ghtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2018_TO_3_31_270000618815","TO","2018","GOVERNADOR","MAURO CARLESSE","renuncia","https://veja.abril.com.br/politica/mauro-carlesse-governador-afastado-do-tocantins-renuncia-ao-cargo/","imprensa","https://doe.to.gov.br/diario/4587/download","oficial",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M2006_TO_4_15_10263","TO","2006","VICE-GOVERNADOR","PAULO SIDNEI ANTUNES","cassacao","https://www1.folha.uol.com.br/fsp/brasil/fc0909200912.htm","imprensa","http://www.conjur.com.br/2009-jun-26/governador-tocantins-terceiro-cassado-tse-2009","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2010_TO_4_45_270000000076","TO","2010","VICE-GOVERNADOR","JOÃO OLIVEIRA DE SOUSA","renuncia","http://g1.globo.com/to/tocantins/noticia/2014/04/joao-oliveira-renuncia-ao-cargo-de-vice-governador-do-tocantins.html","imprensa","http://g1.globo.com/to/tocantins/noticia/2014/04/depois-da-renuncia-de-siqueira-deputado-volta-ser-governador.html","imprensa",NA,FALSE,FALSE,TRUE,"imprensa"
"eventos_governos_fonte_oficial.csv","M2014_TO_4_15_270000000721","TO","2014","VICE-GOVERNADOR","CLAUDIA TELLES DE MENEZES PIRES MARTINS LELIS","cassacao","https://noticias.stf.jus.br/postsnoticias/ministro-nega-pedidos-para-suspender-decisao-do-tse-que-cassou-governador-e-vice-do-tocantins/","noticia_oficial","https://g1.globo.com/to/tocantins/noticia/governador-do-tocantins-tem-mandato-cassado-por-caixa-dois-nas-eleicoes-de-2014.ghtml","imprensa",NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_governos_fonte_oficial.csv","M2018_TO_4_31_270000618816","TO","2018","VICE-GOVERNADOR","WANDERLEI BARBOSA CASTRO","assumiu_titular","https://doe.to.gov.br/diario/4587/download","oficial","https://veja.abril.com.br/politica/mauro-carlesse-governador-afastado-do-tocantins-renuncia-ao-cargo/","imprensa",NA,TRUE,FALSE,FALSE,"oficial"
"eventos_governos_fonte_oficial.csv","M1998_PI_4_651_180001804006511","PI","1998","VICE-GOVERNADOR","OSMAR RIBEIRO DE ALMEIDA JUNIOR","cassacao","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/osmar-junior","referencia_academica","https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/hugo-napoleao-do-rego-neto","referencia_academica",NA,FALSE,FALSE,TRUE,"referencia_academica"
"eventos_presidencia_fonte_oficial.csv","M1998_BR_1_45_280002801000451","BR","1998","PRESIDENTE","FERNANDO HENRIQUE CARDOSO","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/fernando-henrique-cardoso","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M1998_BR_2_251_280002802002511","BR","1998","VICE-PRESIDENTE","MARCO ANTONIO DE OLIVEIRA MACIEL","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/fernando-henrique-cardoso","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2002_BR_1_13_9574","BR","2002","PRESIDENTE","LUIZ INÁCIO LULA DA SILVA","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2002_BR_2_13_9575","BR","2002","VICE-PRESIDENTE","JOSÉ ALENCAR GOMES DA SILVA","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2006_BR_1_13_23","BR","2006","PRESIDENTE","LUIZ INÁCIO LULA DA SILVA","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2006_BR_2_13_24","BR","2006","VICE-PRESIDENTE","JOSÉ ALENCAR GOMES DA SILVA","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/luiz-inacio-lula-da-silva","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2010_BR_1_13_280000000005","BR","2010","PRESIDENTE","DILMA VANA ROUSSEFF","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2010_BR_2_13_280000000006","BR","2010","VICE-PRESIDENTE","MICHEL MIGUEL ELIAS TEMER LULIA","fim_regular","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","oficial","",NA,NA,TRUE,FALSE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2014_BR_1_13_280000000083","BR","2014","PRESIDENTE","DILMA VANA ROUSSEFF","impeachment","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","oficial","https://www12.senado.leg.br/noticias/materias/2016/08/31/dilma-rousseff-perde-o-mandato-e-michel-temer-toma-posse-ainda-hoje","noticia_oficial",NA,TRUE,TRUE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2014_BR_2_13_280000000084","BR","2014","VICE-PRESIDENTE","MICHEL MIGUEL ELIAS TEMER LULIA","assumiu_titular","https://www12.senado.leg.br/noticias/materias/2016/08/31/dilma-rousseff-perde-o-mandato-e-michel-temer-toma-posse-ainda-hoje","noticia_oficial","https://www.gov.br/secretariageral/pt-br/centrais-de-conteudo/biblioteca-da-pr/galeria-dos-ex-presidentes/dilma-vana-rousseff","oficial",NA,TRUE,TRUE,FALSE,"oficial"
"eventos_presidencia_fonte_oficial.csv","M2018_BR_1_17_280000614517","BR","2018","PRESIDENTE","JAIR MESSIAS BOLSONARO","fim_regular","https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","noticia_oficial","",NA,NA,FALSE,TRUE,FALSE,"noticia_oficial"
"eventos_presidencia_fonte_oficial.csv","M2018_BR_2_17_280000614518","BR","2018","VICE-PRESIDENTE","ANTONIO HAMILTON MARTINS MOURÃO","fim_regular","https://www12.senado.leg.br/noticias/materias/2023/01/01/congresso-empossa-lula-e-alckmin-na-presidencia-da-republica","noticia_oficial","",NA,NA,FALSE,TRUE,FALSE,"noticia_oficial"
